match_id,season_x,round,opponent,home_away,goals_for,goals_against,possession_pct,shots_x,shots_on_target,xG_x,season_y,player,minutes_played,goals,assists,shots_y,xG_y,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2021/2022,Balde,1015,18,7,104,16.23,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2021/2022,Ter Stegen,2550,4,5,89,17.06,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2022/2023,Lewandowski,1912,11,14,68,19.76,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2022/2023,Pedri,2361,14,9,25,18.54,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2022/2023,Gavi,2617,20,5,16,1.16,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2022/2023,De Jong,1428,6,8,57,2.75,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2022/2023,Raphinha,1626,22,12,91,15.03,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2022/2023,Ferran Torres,1734,2,1,68,16.66,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2022/2023,Araujo,2096,13,14,33,4.99,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2022/2023,Kounde,3035,12,1,12,14.08,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2022/2023,Balde,982,22,11,48,6.65,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2022/2023,Ter Stegen,2172,21,8,22,12.7,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2023/2024,Lewandowski,815,12,9,117,5.04,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2023/2024,Pedri,1110,2,9,43,0.91,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2023/2024,Gavi,1558,12,12,27,18.81,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2023/2024,De Jong,2714,6,13,38,15.46,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2023/2024,Raphinha,1276,29,4,117,12.74,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2023/2024,Ferran Torres,2571,14,8,19,2.29,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2023/2024,Araujo,1139,4,0,103,0.57,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2023/2024,Kounde,1965,23,13,77,14.45,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2023/2024,Balde,1092,24,0,62,19.76,
41,2020/2021,3,Team_3,Home,2,2,58,16,5,2.6,2023/2024,Ter Stegen,1198,16,8,97,2.93,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2019/2020,Lewandowski,2720,14,4,29,7.05,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2019/2020,Pedri,2209,2,6,21,16.7,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2019/2020,Gavi,1604,5,13,18,9,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2019/2020,De Jong,2690,19,9,95,15.71,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2019/2020,Raphinha,1392,9,13,68,17.94,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2019/2020,Ferran Torres,927,16,1,90,5.74,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2019/2020,Araujo,1036,24,6,82,3.22,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2019/2020,Kounde,2851,25,9,38,3.85,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2019/2020,Balde,1604,10,5,27,10.83,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2019/2020,Ter Stegen,2889,3,8,47,1.81,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2020/2021,Lewandowski,2500,24,5,85,4.53,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2020/2021,Pedri,1141,20,10,66,5.7,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2020/2021,Gavi,1530,7,1,21,12.85,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2020/2021,De Jong,1254,9,12,26,8.67,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2020/2021,Raphinha,1501,25,13,73,7.4,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2020/2021,Ferran Torres,2645,10,0,60,2.26,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2020/2021,Araujo,2194,25,12,30,16.82,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2020/2021,Kounde,2858,3,0,68,6.29,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2020/2021,Balde,2050,21,1,64,13.44,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2020/2021,Ter Stegen,1557,21,4,65,4.69,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2021/2022,Lewandowski,1550,19,2,108,16.91,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2021/2022,Pedri,1164,10,1,82,15.53,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2021/2022,Gavi,2324,8,8,49,14.7,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2021/2022,De Jong,2040,28,10,113,8.98,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2021/2022,Raphinha,1862,2,2,110,0.55,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2021/2022,Ferran Torres,2258,29,5,107,2.51,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2021/2022,Araujo,2436,11,10,58,3.17,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2021/2022,Kounde,1129,24,6,56,2.19,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2021/2022,Balde,1015,18,7,104,16.23,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2021/2022,Ter Stegen,2550,4,5,89,17.06,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2022/2023,Lewandowski,1912,11,14,68,19.76,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2022/2023,Pedri,2361,14,9,25,18.54,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2022/2023,Gavi,2617,20,5,16,1.16,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2022/2023,De Jong,1428,6,8,57,2.75,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2022/2023,Raphinha,1626,22,12,91,15.03,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2022/2023,Ferran Torres,1734,2,1,68,16.66,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2022/2023,Araujo,2096,13,14,33,4.99,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2022/2023,Kounde,3035,12,1,12,14.08,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2022/2023,Balde,982,22,11,48,6.65,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2022/2023,Ter Stegen,2172,21,8,22,12.7,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2023/2024,Lewandowski,815,12,9,117,5.04,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2023/2024,Pedri,1110,2,9,43,0.91,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2023/2024,Gavi,1558,12,12,27,18.81,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2023/2024,De Jong,2714,6,13,38,15.46,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2023/2024,Raphinha,1276,29,4,117,12.74,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2023/2024,Ferran Torres,2571,14,8,19,2.29,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2023/2024,Araujo,1139,4,0,103,0.57,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2023/2024,Kounde,1965,23,13,77,14.45,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2023/2024,Balde,1092,24,0,62,19.76,
42,2020/2021,4,Team_4,Away,2,3,50,15,6,0.75,2023/2024,Ter Stegen,1198,16,8,97,2.93,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2019/2020,Lewandowski,2720,14,4,29,7.05,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2019/2020,Pedri,2209,2,6,21,16.7,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2019/2020,Gavi,1604,5,13,18,9,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2019/2020,De Jong,2690,19,9,95,15.71,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2019/2020,Raphinha,1392,9,13,68,17.94,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2019/2020,Ferran Torres,927,16,1,90,5.74,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2019/2020,Araujo,1036,24,6,82,3.22,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2019/2020,Kounde,2851,25,9,38,3.85,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2019/2020,Balde,1604,10,5,27,10.83,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2019/2020,Ter Stegen,2889,3,8,47,1.81,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2020/2021,Lewandowski,2500,24,5,85,4.53,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2020/2021,Pedri,1141,20,10,66,5.7,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2020/2021,Gavi,1530,7,1,21,12.85,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2020/2021,De Jong,1254,9,12,26,8.67,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2020/2021,Raphinha,1501,25,13,73,7.4,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2020/2021,Ferran Torres,2645,10,0,60,2.26,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2020/2021,Araujo,2194,25,12,30,16.82,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2020/2021,Kounde,2858,3,0,68,6.29,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2020/2021,Balde,2050,21,1,64,13.44,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2020/2021,Ter Stegen,1557,21,4,65,4.69,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2021/2022,Lewandowski,1550,19,2,108,16.91,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2021/2022,Pedri,1164,10,1,82,15.53,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2021/2022,Gavi,2324,8,8,49,14.7,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2021/2022,De Jong,2040,28,10,113,8.98,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2021/2022,Raphinha,1862,2,2,110,0.55,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2021/2022,Ferran Torres,2258,29,5,107,2.51,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2021/2022,Araujo,2436,11,10,58,3.17,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2021/2022,Kounde,1129,24,6,56,2.19,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2021/2022,Balde,1015,18,7,104,16.23,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2021/2022,Ter Stegen,2550,4,5,89,17.06,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2022/2023,Lewandowski,1912,11,14,68,19.76,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2022/2023,Pedri,2361,14,9,25,18.54,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2022/2023,Gavi,2617,20,5,16,1.16,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2022/2023,De Jong,1428,6,8,57,2.75,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2022/2023,Raphinha,1626,22,12,91,15.03,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2022/2023,Ferran Torres,1734,2,1,68,16.66,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2022/2023,Araujo,2096,13,14,33,4.99,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2022/2023,Kounde,3035,12,1,12,14.08,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2022/2023,Balde,982,22,11,48,6.65,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2022/2023,Ter Stegen,2172,21,8,22,12.7,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2023/2024,Lewandowski,815,12,9,117,5.04,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2023/2024,Pedri,1110,2,9,43,0.91,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2023/2024,Gavi,1558,12,12,27,18.81,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2023/2024,De Jong,2714,6,13,38,15.46,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2023/2024,Raphinha,1276,29,4,117,12.74,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2023/2024,Ferran Torres,2571,14,8,19,2.29,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2023/2024,Araujo,1139,4,0,103,0.57,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2023/2024,Kounde,1965,23,13,77,14.45,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2023/2024,Balde,1092,24,0,62,19.76,
43,2020/2021,5,Team_5,Away,3,1,57,11,8,0.53,2023/2024,Ter Stegen,1198,16,8,97,2.93,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2019/2020,Lewandowski,2720,14,4,29,7.05,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2019/2020,Pedri,2209,2,6,21,16.7,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2019/2020,Gavi,1604,5,13,18,9,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2019/2020,De Jong,2690,19,9,95,15.71,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2019/2020,Raphinha,1392,9,13,68,17.94,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2019/2020,Ferran Torres,927,16,1,90,5.74,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2019/2020,Araujo,1036,24,6,82,3.22,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2019/2020,Kounde,2851,25,9,38,3.85,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2019/2020,Balde,1604,10,5,27,10.83,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2019/2020,Ter Stegen,2889,3,8,47,1.81,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2020/2021,Lewandowski,2500,24,5,85,4.53,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2020/2021,Pedri,1141,20,10,66,5.7,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2020/2021,Gavi,1530,7,1,21,12.85,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2020/2021,De Jong,1254,9,12,26,8.67,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2020/2021,Raphinha,1501,25,13,73,7.4,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2020/2021,Ferran Torres,2645,10,0,60,2.26,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2020/2021,Araujo,2194,25,12,30,16.82,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2020/2021,Kounde,2858,3,0,68,6.29,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2020/2021,Balde,2050,21,1,64,13.44,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2020/2021,Ter Stegen,1557,21,4,65,4.69,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2021/2022,Lewandowski,1550,19,2,108,16.91,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2021/2022,Pedri,1164,10,1,82,15.53,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2021/2022,Gavi,2324,8,8,49,14.7,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2021/2022,De Jong,2040,28,10,113,8.98,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2021/2022,Raphinha,1862,2,2,110,0.55,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2021/2022,Ferran Torres,2258,29,5,107,2.51,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2021/2022,Araujo,2436,11,10,58,3.17,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2021/2022,Kounde,1129,24,6,56,2.19,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2021/2022,Balde,1015,18,7,104,16.23,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2021/2022,Ter Stegen,2550,4,5,89,17.06,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2022/2023,Lewandowski,1912,11,14,68,19.76,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2022/2023,Pedri,2361,14,9,25,18.54,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2022/2023,Gavi,2617,20,5,16,1.16,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2022/2023,De Jong,1428,6,8,57,2.75,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2022/2023,Raphinha,1626,22,12,91,15.03,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2022/2023,Ferran Torres,1734,2,1,68,16.66,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2022/2023,Araujo,2096,13,14,33,4.99,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2022/2023,Kounde,3035,12,1,12,14.08,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2022/2023,Balde,982,22,11,48,6.65,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2022/2023,Ter Stegen,2172,21,8,22,12.7,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2023/2024,Lewandowski,815,12,9,117,5.04,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2023/2024,Pedri,1110,2,9,43,0.91,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2023/2024,Gavi,1558,12,12,27,18.81,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2023/2024,De Jong,2714,6,13,38,15.46,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2023/2024,Raphinha,1276,29,4,117,12.74,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2023/2024,Ferran Torres,2571,14,8,19,2.29,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2023/2024,Araujo,1139,4,0,103,0.57,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2023/2024,Kounde,1965,23,13,77,14.45,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2023/2024,Balde,1092,24,0,62,19.76,
44,2020/2021,6,Team_6,Away,0,2,67,21,4,1.96,2023/2024,Ter Stegen,1198,16,8,97,2.93,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2019/2020,Lewandowski,2720,14,4,29,7.05,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2019/2020,Pedri,2209,2,6,21,16.7,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2019/2020,Gavi,1604,5,13,18,9,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2019/2020,De Jong,2690,19,9,95,15.71,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2019/2020,Raphinha,1392,9,13,68,17.94,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2019/2020,Ferran Torres,927,16,1,90,5.74,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2019/2020,Araujo,1036,24,6,82,3.22,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2019/2020,Kounde,2851,25,9,38,3.85,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2019/2020,Balde,1604,10,5,27,10.83,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2019/2020,Ter Stegen,2889,3,8,47,1.81,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2020/2021,Lewandowski,2500,24,5,85,4.53,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2020/2021,Pedri,1141,20,10,66,5.7,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2020/2021,Gavi,1530,7,1,21,12.85,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2020/2021,De Jong,1254,9,12,26,8.67,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2020/2021,Raphinha,1501,25,13,73,7.4,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2020/2021,Ferran Torres,2645,10,0,60,2.26,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2020/2021,Araujo,2194,25,12,30,16.82,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2020/2021,Kounde,2858,3,0,68,6.29,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2020/2021,Balde,2050,21,1,64,13.44,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2020/2021,Ter Stegen,1557,21,4,65,4.69,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2021/2022,Lewandowski,1550,19,2,108,16.91,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2021/2022,Pedri,1164,10,1,82,15.53,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2021/2022,Gavi,2324,8,8,49,14.7,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2021/2022,De Jong,2040,28,10,113,8.98,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2021/2022,Raphinha,1862,2,2,110,0.55,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2021/2022,Ferran Torres,2258,29,5,107,2.51,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2021/2022,Araujo,2436,11,10,58,3.17,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2021/2022,Kounde,1129,24,6,56,2.19,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2021/2022,Balde,1015,18,7,104,16.23,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2021/2022,Ter Stegen,2550,4,5,89,17.06,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2022/2023,Lewandowski,1912,11,14,68,19.76,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2022/2023,Pedri,2361,14,9,25,18.54,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2022/2023,Gavi,2617,20,5,16,1.16,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2022/2023,De Jong,1428,6,8,57,2.75,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2022/2023,Raphinha,1626,22,12,91,15.03,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2022/2023,Ferran Torres,1734,2,1,68,16.66,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2022/2023,Araujo,2096,13,14,33,4.99,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2022/2023,Kounde,3035,12,1,12,14.08,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2022/2023,Balde,982,22,11,48,6.65,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2022/2023,Ter Stegen,2172,21,8,22,12.7,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2023/2024,Lewandowski,815,12,9,117,5.04,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2023/2024,Pedri,1110,2,9,43,0.91,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2023/2024,Gavi,1558,12,12,27,18.81,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2023/2024,De Jong,2714,6,13,38,15.46,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2023/2024,Raphinha,1276,29,4,117,12.74,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2023/2024,Ferran Torres,2571,14,8,19,2.29,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2023/2024,Araujo,1139,4,0,103,0.57,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2023/2024,Kounde,1965,23,13,77,14.45,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2023/2024,Balde,1092,24,0,62,19.76,
45,2020/2021,7,Team_7,Home,4,0,53,8,6,1.21,2023/2024,Ter Stegen,1198,16,8,97,2.93,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2019/2020,Lewandowski,2720,14,4,29,7.05,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2019/2020,Pedri,2209,2,6,21,16.7,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2019/2020,Gavi,1604,5,13,18,9,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2019/2020,De Jong,2690,19,9,95,15.71,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2019/2020,Raphinha,1392,9,13,68,17.94,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2019/2020,Ferran Torres,927,16,1,90,5.74,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2019/2020,Araujo,1036,24,6,82,3.22,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2019/2020,Kounde,2851,25,9,38,3.85,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2019/2020,Balde,1604,10,5,27,10.83,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2019/2020,Ter Stegen,2889,3,8,47,1.81,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2020/2021,Lewandowski,2500,24,5,85,4.53,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2020/2021,Pedri,1141,20,10,66,5.7,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2020/2021,Gavi,1530,7,1,21,12.85,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2020/2021,De Jong,1254,9,12,26,8.67,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2020/2021,Raphinha,1501,25,13,73,7.4,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2020/2021,Ferran Torres,2645,10,0,60,2.26,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2020/2021,Araujo,2194,25,12,30,16.82,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2020/2021,Kounde,2858,3,0,68,6.29,
46,2020/2021,8,Team_8,Home,3,3,57,14,5,2.47,2020/2021,Balde,2050,21,1,64,13.44,
